-1.001303e+00	-2.000038e+00	4.338395e-12	
-9.993590e-01	9.987269e-01	8.629084e-14	
9.993590e-01	-9.987269e-01	1.128294e-13	
1.001303e+00	2.000038e+00	4.013704e-11	
-1.998721e+00	-9.993606e-01	3.299850e-17	
1.998721e+00	9.993606e-01	4.876223e-17	
