# This file contains the data of initial population
# of objectives = 3, # of constraints = 0, # of real_var = 12, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.000000e+04	1.000000e+04	1.000000e+04	1.330673e-01	1.066317e-01	2.276521e-01	2.056905e-02	-1.473561e+00	5.721333e-01	-5.174161e-02	1.987055e+00	1.287357e-02	6.204869e-02	4.844602e-01	1.649007e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.118165e-01	5.550596e-02	5.804900e-01	7.166550e-02	-1.702004e+00	5.560114e-01	-1.617845e-01	8.711651e-01	3.469578e-02	7.771436e-02	1.045273e+00	1.044001e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.020975e-01	5.560527e-02	3.285098e-01	1.690653e-01	-8.882360e-01	1.065660e-01	-1.656747e-01	4.434370e-01	5.460570e-02	4.359635e-02	2.769558e+00	1.618816e+01	
-8.185117e+00	-1.736742e-01	5.320485e-04	7.610799e-02	1.154689e-02	5.014662e-01	1.067035e-01	-6.451778e-01	5.256892e-01	-1.366409e-01	4.739872e-01	1.285467e-02	2.944493e-02	5.611672e+00	5.552386e+00	
-5.870697e+00	-2.325833e-02	4.201799e-04	4.137376e-02	1.524840e-01	4.564597e-01	1.151517e-01	-9.216495e-01	5.087234e-01	-1.856683e-01	1.003260e-01	9.511196e-03	5.324498e-02	8.868737e+00	1.302544e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.091618e-01	1.359984e-02	5.363006e-01	2.741136e-02	-9.935107e-01	1.747785e-01	-2.880113e-02	1.767569e+00	2.068201e-02	7.039791e-02	3.926923e+00	1.769140e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.111160e-01	1.452597e-01	1.605910e-01	1.399418e-01	-1.958799e+00	4.411746e-01	-1.731054e-02	4.549385e-01	4.446505e-02	6.744429e-02	7.805127e+00	1.968191e+01	
1.000000e+04	1.000000e+04	1.000000e+04	9.842875e-02	1.712030e-01	1.168917e-01	1.215303e-01	-1.223603e+00	5.603285e-01	-1.547280e-01	1.868015e+00	9.881900e-02	1.108750e-02	2.561306e-01	9.833728e+00	
1.000000e+04	1.000000e+04	1.000000e+04	5.216035e-02	1.853393e-01	2.877065e-01	9.877789e-02	-7.393530e-01	4.840526e-01	-1.331538e-01	3.728065e-01	4.942667e-02	4.730041e-02	8.699004e+00	1.029755e+01	
1.000000e+04	1.000000e+04	1.000000e+04	3.115512e-02	1.663016e-01	4.709801e-01	1.240007e-01	-9.887722e-01	3.612365e-01	-8.902114e-02	1.995515e+00	3.784158e-02	6.178826e-02	5.847582e+00	1.533617e+01	
