# This file contains the data of final feasible population (if found)
# of objectives = 3, # of constraints = 0, # of real_var = 12, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
-4.761134e+02	-4.536338e+00	3.761762e-02	1.960875e-01	1.292559e-03	3.193014e-01	1.986693e-01	-1.443185e+00	2.004711e-01	-2.762292e-02	7.541868e-01	3.014405e-03	1.713987e-03	8.971939e+00	9.798606e-01	0.000000e+00	1	3.020541e-02
-2.914573e+03	-1.359417e+00	4.306480e-03	1.905159e-01	3.217455e-03	3.203446e-01	1.901598e-01	-5.446659e-01	4.187891e-01	-2.636913e-02	7.460067e-01	9.613151e-04	2.099401e-03	2.538982e+00	1.539445e+01	0.000000e+00	1	2.687953e-02
-9.303908e+02	-1.263811e+00	3.296197e-03	1.968115e-01	3.260862e-03	3.199928e-01	1.901730e-01	-6.264923e-01	4.196166e-01	-1.702459e-02	1.979998e+00	6.387170e-05	1.811410e-03	2.898456e+00	1.789826e+01	0.000000e+00	1	2.040847e-02
-5.205728e+02	-6.630549e-01	6.399381e-06	1.964188e-01	3.550039e-03	3.203819e-01	1.899632e-01	-7.158234e-01	4.541476e-01	-1.057640e-01	1.608467e+00	8.241932e-04	1.799948e-03	2.783498e+00	1.507748e+01	0.000000e+00	1	1.898594e-02
-7.156105e+02	-7.934715e-01	1.734522e-04	1.964188e-01	3.200717e-03	3.204235e-01	1.901730e-01	-6.267171e-01	4.182842e-01	-9.680632e-02	1.902164e+00	8.459737e-04	6.450955e-04	2.458475e+00	1.696436e+01	0.000000e+00	1	1.885151e-02
-7.570381e+02	-8.033411e-01	1.866515e-04	1.938877e-01	3.200717e-03	3.204235e-01	1.901730e-01	-6.267171e-01	4.182842e-01	-9.680632e-02	1.902164e+00	8.459737e-04	6.450955e-04	2.458475e+00	1.696436e+01	0.000000e+00	1	1.724323e-02
-1.435277e+03	-1.446158e+00	5.761720e-03	1.915623e-01	3.260862e-03	3.226098e-01	1.901730e-01	-6.267171e-01	4.157925e-01	-1.818718e-02	5.883898e-01	1.485702e-03	1.799948e-03	2.902728e+00	1.789826e+01	0.000000e+00	1	1.510371e-02
-4.182713e+01	-5.878726e-01	1.236892e-08	1.450935e-01	2.814794e-03	3.242446e-01	1.642438e-01	-6.249587e-01	5.711118e-01	-9.501954e-02	1.969532e+00	8.581521e-03	3.762788e-04	4.122686e+00	1.935136e+01	0.000000e+00	1	1.490717e-02
-7.286015e+01	-2.783852e-01	7.376233e-07	7.191579e-02	2.103307e-02	3.055655e-01	1.636192e-01	-5.556584e-01	2.690113e-01	-1.168250e-02	3.396206e-01	2.168228e-02	4.446680e-03	9.998321e+00	7.156058e+00	0.000000e+00	1	1.471467e-02
-2.766148e+03	-1.335817e+00	4.084061e-03	1.893068e-01	3.200717e-03	3.203429e-01	1.901730e-01	-6.267171e-01	4.182842e-01	-2.636913e-02	7.198609e-01	8.459737e-04	1.870360e-03	2.538982e+00	1.696436e+01	0.000000e+00	1	1.447304e-02
-3.041791e+03	-1.351662e+00	4.272064e-03	1.893068e-01	3.217455e-03	3.203429e-01	1.883335e-01	-5.446659e-01	4.187891e-01	-2.636913e-02	7.192126e-01	8.881957e-04	1.832794e-03	2.538982e+00	1.539445e+01	0.000000e+00	1	1.274595e-02
-9.423037e+02	-2.483883e+00	3.382857e-03	1.968115e-01	3.260862e-03	3.199928e-01	1.901730e-01	-6.264923e-01	3.959346e-01	-1.702459e-02	1.979998e+00	6.387170e-05	1.689931e-03	2.755615e+00	1.752779e+01	0.000000e+00	1	1.242710e-02
-1.055467e+03	-1.290086e+00	3.509877e-03	1.915208e-01	3.260862e-03	3.203429e-01	1.901730e-01	-6.264923e-01	4.196166e-01	-1.702459e-02	1.979998e+00	6.387170e-05	1.807867e-03	2.898456e+00	1.789826e+01	0.000000e+00	1	1.211686e-02
-8.377598e+01	-5.092257e+00	4.892691e-02	1.960726e-01	1.292559e-03	3.193064e-01	1.986693e-01	-1.443185e+00	2.004711e-01	-2.762292e-02	7.541868e-01	3.014405e-03	1.713987e-03	8.971939e+00	9.798606e-01	0.000000e+00	1	1.060457e-02
-6.302276e+01	-5.094034e+00	4.937293e-02	1.975343e-01	1.506865e-03	3.253034e-01	1.997908e-01	-9.578832e-01	1.826479e-01	-2.653929e-02	7.158371e-01	2.142770e-03	5.166785e-05	9.396745e+00	1.439230e+01	0.000000e+00	1	1.016251e-02
-9.188616e+01	-5.090821e+00	4.779922e-02	1.961026e-01	1.292559e-03	3.256174e-01	1.976165e-01	-1.450088e+00	2.007893e-01	-2.757885e-02	8.824754e-01	3.014405e-03	1.056560e-04	9.070806e+00	1.427087e-02	0.000000e+00	1	8.102529e-03
-1.155162e+03	-2.717420e+00	4.826945e-03	1.968115e-01	3.260862e-03	3.199168e-01	1.901730e-01	-6.264923e-01	3.959346e-01	-1.777736e-02	1.984331e+00	2.414464e-03	1.689931e-03	2.755615e+00	1.771663e+01	0.000000e+00	1	7.718090e-03
-1.082294e+03	-2.671742e+00	4.315879e-03	1.720925e-01	3.272418e-03	3.081662e-01	1.901730e-01	-1.179225e+00	4.196166e-01	-1.702459e-02	1.978347e+00	8.459737e-04	9.977199e-04	2.094374e+00	1.706525e+01	0.000000e+00	1	7.622722e-03
-1.497036e+02	-1.567771e+00	1.369338e-03	1.738174e-01	7.418041e-03	3.109214e-01	1.893375e-01	-1.437124e+00	5.893921e-01	-1.189146e-01	8.304282e-01	8.740789e-04	4.241457e-04	9.151365e-01	6.138695e+00	0.000000e+00	1	7.436328e-03
-1.505347e+03	-1.401724e+00	5.154772e-03	1.874600e-01	3.200717e-03	3.205630e-01	1.853100e-01	-5.963642e-01	4.196166e-01	-1.702459e-02	1.940815e+00	5.746121e-04	1.797241e-03	2.783498e+00	1.507748e+01	0.000000e+00	1	6.642436e-03
-1.792036e+01	-6.689568e+00	2.175732e-02	1.859973e-01	1.546383e-02	3.505639e-01	1.980995e-01	-1.056256e+00	2.023297e-01	-2.858046e-02	1.578109e+00	2.770910e-03	3.578410e-04	5.693055e+00	1.936385e+01	0.000000e+00	1	6.425970e-03
-1.374643e+03	-2.835365e+00	6.043042e-03	1.964188e-01	3.200717e-03	3.203688e-01	1.899632e-01	-5.963642e-01	4.432825e-01	-1.702459e-02	1.999569e+00	5.802410e-04	1.799948e-03	3.194556e+00	1.507748e+01	0.000000e+00	1	5.930320e-03
-9.173159e+01	-5.088541e+00	4.772867e-02	1.961026e-01	1.292559e-03	3.252728e-01	1.976165e-01	-1.450088e+00	2.007893e-01	-2.758197e-02	8.824754e-01	3.014405e-03	1.056560e-04	9.070806e+00	1.427087e-02	0.000000e+00	1	5.389920e-03
-6.401669e+01	-4.965980e+00	4.484485e-02	1.833341e-01	2.745579e-03	3.180207e-01	1.999167e-01	-1.039514e+00	1.829067e-01	-2.704676e-02	4.972235e-01	2.765779e-03	7.151670e-04	8.046346e+00	1.353490e+01	0.000000e+00	1	5.345005e-03
-2.097154e+01	-6.880194e+00	2.648609e-02	1.809619e-01	1.418362e-02	3.457654e-01	1.974974e-01	-1.048307e+00	2.166940e-01	-1.470278e-02	1.480313e+00	3.637232e-05	1.495044e-03	7.205469e+00	1.782127e+01	0.000000e+00	1	5.241646e-03
-1.357969e+03	-2.822134e+00	5.862453e-03	1.964188e-01	3.200717e-03	3.203688e-01	1.899632e-01	-5.963642e-01	4.374156e-01	-1.702459e-02	1.991834e+00	5.802410e-04	1.799948e-03	2.959743e+00	1.507748e+01	0.000000e+00	1	5.109816e-03
-1.497036e+02	-1.567771e+00	1.369338e-03	1.738174e-01	7.418041e-03	3.109214e-01	1.893375e-01	-1.437124e+00	5.893921e-01	-1.189146e-01	8.304282e-01	8.740789e-04	4.241457e-04	9.151365e-01	6.138695e+00	0.000000e+00	1	5.102186e-03
-8.700903e+01	-5.039577e+00	4.702470e-02	1.815181e-01	1.292559e-03	3.186169e-01	1.986693e-01	-1.448586e+00	2.007893e-01	-2.758197e-02	7.565266e-01	3.014405e-03	1.713987e-03	9.016797e+00	9.798606e-01	0.000000e+00	1	4.896652e-03
-3.522517e+01	-1.670171e+00	4.413712e-11	1.905362e-01	1.363400e-02	3.135422e-01	1.934773e-01	-1.254986e+00	5.736076e-01	-9.255817e-02	1.945875e+00	7.682692e-03	3.258747e-04	9.262145e-01	1.520789e+01	0.000000e+00	1	4.868071e-03
-9.273876e+01	-4.979727e+00	4.605933e-02	1.981279e-01	2.478708e-03	3.423388e-01	1.996839e-01	-1.370137e+00	1.795488e-01	-2.601627e-02	8.093101e-01	1.500587e-02	9.102504e-05	6.536786e+00	1.280876e+01	0.000000e+00	1	4.755804e-03
-4.761134e+02	-4.536338e+00	3.761762e-02	1.960875e-01	1.292559e-03	3.193014e-01	1.986693e-01	-1.443185e+00	2.004711e-01	-2.762292e-02	7.541868e-01	3.014405e-03	1.713987e-03	8.971939e+00	9.798606e-01	0.000000e+00	1	4.754595e-03
-1.027530e+02	-9.383678e-02	2.196421e-06	4.097504e-02	9.407219e-03	2.922987e-01	1.165821e-01	-3.370567e-02	5.288703e-01	-1.892510e-02	9.304798e-01	8.742051e-04	1.141793e-02	2.304391e-01	1.708753e+01	0.000000e+00	1	4.671059e-03
-9.574637e+01	-4.942752e+00	4.457199e-02	1.982380e-01	2.662055e-03	3.413646e-01	1.989256e-01	-1.178708e+00	1.495203e-01	-1.673715e-02	2.174286e-01	1.328961e-02	3.290577e-04	6.836879e+00	1.862863e+01	0.000000e+00	1	4.589820e-03
-5.758587e+01	-8.261971e-01	1.004018e-03	1.964332e-01	4.194285e-03	3.101853e-01	1.862681e-01	-4.679115e-01	5.902752e-01	-4.674856e-02	1.660769e+00	2.633831e-04	4.582115e-04	8.338667e-02	1.520706e+01	0.000000e+00	1	4.558834e-03
-1.689526e+01	-6.973716e+00	2.453865e-02	1.815202e-01	1.976605e-02	3.457654e-01	1.974870e-01	-1.048307e+00	2.166940e-01	-1.475412e-02	1.464616e+00	7.838794e-04	1.495044e-03	5.723387e+00	1.931269e+01	0.000000e+00	1	4.518637e-03
-7.378472e+01	-4.712297e+00	3.399354e-02	1.961111e-01	1.714603e-03	3.410032e-01	1.995066e-01	-1.437950e+00	4.966814e-01	-1.044378e-02	7.137305e-01	5.079302e-02	4.917345e-04	9.706004e+00	9.257154e-01	0.000000e+00	1	4.493190e-03
-8.815411e+01	-4.945901e+00	4.534868e-02	1.976381e-01	2.744953e-03	3.246861e-01	1.999678e-01	-1.041728e+00	1.823580e-01	-2.799229e-02	7.158371e-01	1.071547e-03	4.957545e-05	6.407126e+00	1.485164e+01	0.000000e+00	1	4.433723e-03
-9.011597e+01	-4.993367e+00	4.666212e-02	1.968999e-01	2.745579e-03	3.250347e-01	1.998004e-01	-1.046831e+00	1.829067e-01	-2.704676e-02	6.601388e-01	2.769363e-03	2.467603e-04	8.046346e+00	1.353481e+01	0.000000e+00	1	4.414149e-03
-2.367811e+01	-6.658631e+00	2.307787e-02	1.969666e-01	1.552134e-02	3.381466e-01	1.996583e-01	-5.895432e-01	2.193433e-01	-1.976665e-02	1.558307e+00	4.398294e-05	4.807124e-04	7.169605e+00	1.534301e+01	0.000000e+00	1	4.411797e-03
-7.156105e+02	-7.934715e-01	1.734522e-04	1.964188e-01	3.200717e-03	3.204235e-01	1.901730e-01	-6.267171e-01	4.182842e-01	-9.680632e-02	1.902164e+00	8.459737e-04	6.450955e-04	2.458475e+00	1.696436e+01	0.000000e+00	1	4.386265e-03
-1.497036e+02	-1.567771e+00	1.369338e-03	1.738174e-01	7.418041e-03	3.109214e-01	1.893375e-01	-1.437124e+00	5.893921e-01	-1.189146e-01	8.304282e-01	8.740789e-04	4.241457e-04	9.151365e-01	6.138695e+00	0.000000e+00	1	4.342341e-03
-2.204143e+01	-6.773816e+00	2.913112e-02	1.832019e-01	1.562530e-02	3.766596e-01	1.996894e-01	-1.570190e+00	2.224655e-01	-1.932839e-02	1.957338e+00	1.406835e-03	1.803948e-04	7.675388e+00	1.783575e+01	0.000000e+00	1	4.261208e-03
-1.055467e+03	-1.290086e+00	3.509877e-03	1.915208e-01	3.260862e-03	3.203429e-01	1.901730e-01	-6.264923e-01	4.196166e-01	-1.702459e-02	1.979998e+00	6.387170e-05	1.807867e-03	2.898456e+00	1.789826e+01	0.000000e+00	1	4.248953e-03
-9.341176e+01	-4.099771e+00	3.228695e-02	1.510989e-01	2.725526e-03	4.336674e-01	1.717223e-01	-1.047671e+00	5.904890e-01	-1.210149e-02	3.392428e-01	3.751024e-02	4.234075e-04	9.370175e+00	1.786845e+01	0.000000e+00	1	4.117553e-03
-5.205728e+02	-6.630549e-01	6.399381e-06	1.964188e-01	3.550039e-03	3.203819e-01	1.899632e-01	-7.158234e-01	4.541476e-01	-1.057640e-01	1.608467e+00	8.241932e-04	1.799948e-03	2.783498e+00	1.507748e+01	0.000000e+00	1	4.111940e-03
-8.457064e+01	-4.943258e+00	4.364602e-02	1.981129e-01	2.478708e-03	3.163734e-01	1.995222e-01	-1.132508e+00	1.795488e-01	-2.601627e-02	7.446571e-01	1.500587e-02	9.102504e-05	6.514328e+00	1.280876e+01	0.000000e+00	1	4.022779e-03
-9.306333e+01	-4.796698e+00	4.066774e-02	1.982380e-01	2.662055e-03	3.413646e-01	1.997400e-01	-1.162404e+00	1.495203e-01	-2.066231e-02	8.009132e-01	1.328961e-02	3.146038e-04	6.836879e+00	1.862863e+01	0.000000e+00	1	3.980248e-03
-1.409687e+03	-1.440907e+00	5.606246e-03	1.915623e-01	3.260862e-03	3.203429e-01	1.901730e-01	-6.267171e-01	4.157925e-01	-1.818718e-02	5.883898e-01	1.485702e-03	1.799948e-03	2.902728e+00	1.789826e+01	0.000000e+00	1	3.962699e-03
-1.228392e+03	-1.441822e+00	4.767433e-03	1.964583e-01	3.136951e-03	3.203975e-01	1.989983e-01	-6.063440e-01	4.149157e-01	-2.171556e-02	1.993010e+00	8.512375e-04	1.799948e-03	2.506427e+00	1.509722e+01	0.000000e+00	1	3.838693e-03
-7.570381e+02	-8.033411e-01	1.866515e-04	1.938877e-01	3.200717e-03	3.204235e-01	1.901730e-01	-6.267171e-01	4.182842e-01	-9.680632e-02	1.902164e+00	8.459737e-04	6.450955e-04	2.458475e+00	1.696436e+01	0.000000e+00	1	3.831542e-03
-7.388942e+01	-2.013187e-01	2.854808e-07	7.654791e-02	2.076427e-02	3.054539e-01	1.636192e-01	-1.081200e+00	2.690113e-01	-1.264169e-02	3.428701e-01	2.211795e-02	2.092877e-03	9.614498e+00	1.692403e+01	0.000000e+00	1	3.817162e-03
-8.461041e+01	-4.814693e+00	4.122327e-02	1.977456e-01	2.731779e-03	3.148332e-01	1.998804e-01	-1.094648e+00	1.836566e-01	-2.800449e-02	7.184130e-01	2.926378e-03	6.171484e-05	6.310118e+00	1.491444e+01	0.000000e+00	1	3.767946e-03
-8.794532e+01	-4.543777e+00	3.447203e-02	1.972428e-01	2.744530e-03	3.241331e-01	1.995215e-01	-1.092191e+00	1.841770e-01	-2.666825e-02	7.193476e-01	1.806684e-03	8.088164e-05	6.502726e+00	1.462812e+01	0.000000e+00	1	3.753450e-03
-7.533727e+01	-4.643592e+00	3.497800e-02	1.972885e-01	1.687604e-03	3.655784e-01	1.995996e-01	-1.450772e+00	4.966814e-01	-1.044378e-02	3.257876e-01	5.084839e-02	4.772121e-04	8.859762e+00	1.505227e+01	0.000000e+00	1	3.670904e-03
-7.286015e+01	-2.783852e-01	7.376233e-07	7.191579e-02	2.103307e-02	3.055655e-01	1.636192e-01	-5.556584e-01	2.690113e-01	-1.168250e-02	3.396206e-01	2.168228e-02	4.446680e-03	9.998321e+00	7.156058e+00	0.000000e+00	1	3.660986e-03
-1.281121e+03	-1.408936e+00	5.024087e-03	1.964583e-01	3.160387e-03	3.203688e-01	1.898488e-01	-5.963642e-01	4.149157e-01	-1.793553e-02	1.991834e+00	8.512375e-04	1.799948e-03	2.783498e+00	1.507748e+01	0.000000e+00	1	3.658714e-03
-8.858187e+01	-4.920228e+00	4.418973e-02	1.958594e-01	2.842778e-03	3.195730e-01	1.998734e-01	-1.039488e+00	1.772912e-01	-2.641330e-02	7.152542e-01	2.735083e-03	2.445580e-04	7.702117e+00	1.417140e+01	0.000000e+00	1	3.598011e-03
-8.995123e+01	-4.610379e+00	3.532611e-02	1.977136e-01	2.340481e-03	3.319162e-01	1.997526e-01	-9.455755e-01	1.795488e-01	-2.587339e-02	7.981670e-01	1.611278e-03	8.890071e-05	3.665455e+00	1.472096e+01	0.000000e+00	1	3.589766e-03
-8.891273e+01	-4.624203e+00	3.606381e-02	1.968975e-01	2.745579e-03	3.250366e-01	1.998094e-01	-1.038607e+00	1.834880e-01	-2.671776e-02	7.113094e-01	2.765711e-03	2.314330e-04	6.093309e+00	1.419404e+01	0.000000e+00	1	3.496028e-03
-8.869128e+01	-4.560693e+00	3.455209e-02	1.968416e-01	2.828960e-03	3.248786e-01	1.998158e-01	-1.039946e+00	1.841792e-01	-2.671784e-02	7.138044e-01	2.588739e-03	1.197127e-04	6.748742e+00	1.411258e+01	0.000000e+00	1	3.495737e-03
-3.907748e+01	-8.964545e-01	4.797850e-06	1.698830e-01	3.750316e-03	3.254836e-01	1.806847e-01	-1.077428e+00	5.751180e-01	-9.605305e-02	1.966202e+00	9.851221e-03	1.842462e-03	2.687274e+00	1.940369e+01	0.000000e+00	1	3.343596e-03
-6.667982e+01	-4.927884e+00	4.358878e-02	1.844748e-01	2.104976e-03	3.238117e-01	1.998003e-01	-1.039488e+00	1.823580e-01	-2.704676e-02	7.158371e-01	6.548636e-04	6.219217e-05	6.206631e+00	1.487728e+01	0.000000e+00	1	3.311803e-03
-1.409687e+03	-1.440907e+00	5.606246e-03	1.915623e-01	3.260862e-03	3.203429e-01	1.901730e-01	-6.267171e-01	4.157925e-01	-1.818718e-02	5.883898e-01	1.485702e-03	1.799948e-03	2.902728e+00	1.789826e+01	0.000000e+00	1	3.307911e-03
-8.925131e+01	-4.670470e+00	3.728789e-02	1.968416e-01	2.746924e-03	3.248786e-01	1.998158e-01	-1.038602e+00	1.842030e-01	-2.671784e-02	6.935402e-01	2.765779e-03	6.122751e-05	6.714831e+00	1.417509e+01	0.000000e+00	1	3.200508e-03
-7.744943e+01	-4.666414e+00	3.578809e-02	1.889686e-01	1.687604e-03	3.655784e-01	1.996020e-01	-1.450772e+00	4.966814e-01	-1.044378e-02	2.894406e-01	5.084839e-02	4.772121e-04	9.081215e+00	1.505227e+01	0.000000e+00	1	3.154393e-03
-1.715819e+01	-7.023353e+00	2.530578e-02	1.815202e-01	1.976605e-02	3.457654e-01	1.981002e-01	-1.055001e+00	2.166940e-01	-1.475412e-02	1.464616e+00	7.838794e-04	1.495044e-03	5.692882e+00	1.943969e+01	0.000000e+00	1	3.139116e-03
-1.617681e+02	-4.314971e-02	1.546329e-06	1.941992e-01	1.478428e-03	3.120961e-01	1.985938e-01	-1.172141e+00	5.241635e-01	-1.231927e-01	6.966658e-01	4.533626e-02	4.132262e-04	1.131312e+00	1.442915e+01	0.000000e+00	1	3.049372e-03
-9.131990e+01	-4.809975e+00	4.252917e-02	1.979389e-01	2.832033e-03	3.413719e-01	1.992035e-01	-1.103133e+00	1.773698e-01	-2.600698e-02	7.887194e-01	1.348215e-02	1.244870e-04	8.129166e+00	1.875769e+01	0.000000e+00	1	2.956495e-03
-1.180523e+03	-1.387014e+00	4.473080e-03	1.557302e-01	3.205613e-03	3.204627e-01	1.901730e-01	-6.483543e-01	4.233987e-01	-1.836478e-02	1.890875e+00	8.459737e-04	1.799948e-03	2.783498e+00	1.991091e+01	0.000000e+00	1	2.942028e-03
-1.772672e+01	-6.436252e+00	1.472955e-02	1.960397e-01	7.462000e-03	3.152543e-01	1.993680e-01	-1.023489e+00	2.010318e-01	-1.704299e-02	1.502860e+00	1.408234e-03	6.297188e-04	5.841875e+00	1.697166e+01	0.000000e+00	1	2.910611e-03
-9.319163e+01	-4.071836e+00	3.193631e-02	1.510722e-01	2.725526e-03	4.336674e-01	1.717223e-01	-1.047671e+00	5.783867e-01	-1.210149e-02	3.392428e-01	3.751024e-02	1.141233e-03	9.370175e+00	1.786845e+01	0.000000e+00	1	2.898063e-03
-4.469392e+01	-2.091045e+00	4.137892e-04	1.975365e-01	5.650495e-03	3.205134e-01	1.950009e-01	-1.118789e+00	5.685212e-01	-8.407272e-02	1.721959e+00	9.118347e-03	2.898172e-04	2.421065e+00	1.519496e+01	0.000000e+00	1	2.866027e-03
-6.249768e+01	-4.906502e+00	4.325041e-02	1.959735e-01	2.748481e-03	3.194794e-01	1.993421e-01	-1.072419e+00	1.774332e-01	-2.693818e-02	6.646504e-01	1.349597e-03	9.199111e-04	6.971099e+00	1.286860e+01	0.000000e+00	1	2.864144e-03
-9.175792e+01	-4.897183e+00	4.288578e-02	1.960875e-01	1.356040e-03	3.300886e-01	1.986693e-01	-1.443185e+00	2.004711e-01	-2.487062e-02	7.541868e-01	3.014405e-03	1.713987e-03	8.971939e+00	9.798606e-01	0.000000e+00	1	2.855779e-03
-8.968706e+01	-4.774589e+00	4.016421e-02	1.980578e-01	2.750070e-03	3.253034e-01	1.998094e-01	-1.030802e+00	1.826479e-01	-2.704676e-02	7.158371e-01	2.712937e-03	5.166785e-05	6.576048e+00	1.439230e+01	0.000000e+00	1	2.815478e-03
-1.082294e+03	-2.671742e+00	4.315879e-03	1.720925e-01	3.272418e-03	3.081662e-01	1.901730e-01	-1.179225e+00	4.196166e-01	-1.702459e-02	1.978347e+00	8.459737e-04	9.977199e-04	2.094374e+00	1.706525e+01	0.000000e+00	1	2.802132e-03
-4.306481e+01	-2.064082e+00	3.518031e-04	1.988178e-01	5.546933e-03	3.246855e-01	1.993502e-01	-1.273174e+00	5.620694e-01	-8.172962e-02	1.381807e+00	7.728181e-03	4.631593e-04	8.978603e-01	1.535595e+01	0.000000e+00	1	2.732959e-03
-8.178101e+01	-4.943585e+00	4.425567e-02	1.977177e-01	1.435713e-03	3.098004e-01	1.994534e-01	-1.428988e+00	1.837928e-01	-2.971013e-02	1.464356e+00	1.114929e-03	5.643887e-05	9.157846e+00	1.945059e+00	0.000000e+00	1	2.721989e-03
-8.320841e+01	-4.728814e+00	3.794796e-02	1.977254e-01	2.760159e-03	3.098004e-01	1.994392e-01	-1.015651e+00	1.847483e-01	-2.781766e-02	7.158371e-01	8.051872e-03	2.898156e-05	6.317121e+00	1.490819e+01	0.000000e+00	1	2.719845e-03
-1.156339e+03	-2.733119e+00	4.925737e-03	1.968115e-01	3.260862e-03	3.199928e-01	1.901730e-01	-6.264923e-01	3.959346e-01	-1.702459e-02	1.979998e+00	2.414464e-03	1.689931e-03	2.755615e+00	1.752779e+01	0.000000e+00	1	2.704258e-03
-9.090151e+01	-4.817750e+00	4.221030e-02	1.981279e-01	2.464943e-03	3.392775e-01	1.977691e-01	-9.969215e-01	1.795488e-01	-2.601627e-02	8.096939e-01	1.500587e-02	8.856063e-05	6.537979e+00	1.846034e+01	0.000000e+00	1	2.699234e-03
-3.311912e+01	-6.238739e+00	3.016137e-02	1.838129e-01	2.165284e-02	3.739159e-01	1.998251e-01	-1.653396e+00	2.441632e-01	-1.821285e-02	1.547590e+00	7.852387e-05	9.602206e-05	5.735785e+00	1.972150e+01	0.000000e+00	1	2.691305e-03
-5.205728e+02	-6.630549e-01	6.399381e-06	1.964188e-01	3.550039e-03	3.203819e-01	1.899632e-01	-7.158234e-01	4.541476e-01	-1.057640e-01	1.608467e+00	8.241932e-04	1.799948e-03	2.783498e+00	1.507748e+01	0.000000e+00	1	2.682516e-03
-3.958467e+01	-6.066833e-01	3.188996e-08	1.599261e-01	5.953108e-03	3.196742e-01	1.736387e-01	-1.038153e+00	5.805316e-01	-9.257237e-02	1.444266e+00	4.356960e-03	5.794348e-04	3.534728e+00	1.472725e+01	0.000000e+00	1	2.676706e-03
-5.984192e+01	-4.879467e+00	4.163225e-02	1.980642e-01	2.760324e-03	3.039840e-01	1.983840e-01	-1.039488e+00	1.756123e-01	-2.708654e-02	7.158371e-01	8.270099e-03	5.005468e-04	6.399048e+00	1.450033e+01	0.000000e+00	1	2.637848e-03
-1.332257e+03	-2.773273e+00	5.390797e-03	1.964188e-01	3.200717e-03	3.203688e-01	1.899632e-01	-5.932893e-01	4.196166e-01	-1.871443e-02	1.991834e+00	6.092314e-04	1.751765e-03	2.888246e+00	1.516258e+01	0.000000e+00	1	2.594136e-03
-6.249768e+01	-4.906502e+00	4.325041e-02	1.959735e-01	2.748481e-03	3.194794e-01	1.993421e-01	-1.072419e+00	1.774332e-01	-2.693818e-02	6.646504e-01	1.349597e-03	9.199111e-04	6.971099e+00	1.286860e+01	0.000000e+00	1	2.592781e-03
