    2.0000e+001    2.1905e+001    8.5714e+000    8.5714e+000    6.6667e+000
    2.1905e+001    2.1905e+001    8.5714e+000    8.5714e+000    6.6667e+000
    2.1905e+001    2.1905e+001    8.5714e+000    8.5714e+000    8.5714e+000
    2.3810e+001    2.1905e+001    8.5714e+000    8.5714e+000    8.5714e+000
    9.5238e-001    2.3810e+001    8.5714e+000    8.5714e+000    8.5714e+000
    9.5238e-001    2.3810e+001    8.5714e+000    1.0476e+001    8.5714e+000
    9.5238e-001    2.3810e+001    1.0476e+001    1.0476e+001    8.5714e+000
    9.5238e-001    2.3810e+001    8.5714e+000    1.0476e+001    1.0476e+001
    9.5238e-001    2.3810e+001    1.0476e+001    1.0476e+001    1.0476e+001
    9.5238e-001    2.5714e+001    1.0476e+001    1.0476e+001    1.0476e+001
    2.1905e+001    2.3810e+001    8.5714e+000    8.5714e+000    8.5714e+000
    2.3810e+001    2.3810e+001    8.5714e+000    8.5714e+000    8.5714e+000
    2.3810e+001    2.3810e+001    1.0476e+001    8.5714e+000    8.5714e+000
    2.3810e+001    2.3810e+001    8.5714e+000    1.0476e+001    8.5714e+000
    2.3810e+001    2.3810e+001    1.0476e+001    1.0476e+001    8.5714e+000
    2.3810e+001    2.3810e+001    1.0476e+001    8.5714e+000    1.0476e+001
    2.3810e+001    2.3810e+001    1.0476e+001    1.0476e+001    1.0476e+001
    2.5714e+001    2.3810e+001    1.0476e+001    1.0476e+001    1.0476e+001
    2.3810e+001    2.5714e+001    1.0476e+001    1.0476e+001    1.0476e+001
    2.5714e+001    2.5714e+001    1.0476e+001    1.0476e+001    1.0476e+001
    2.5714e+001    9.5238e-001    1.6190e+001    8.5714e+000    8.5714e+000
    2.5714e+001    9.5238e-001    1.6190e+001    1.0476e+001    8.5714e+000
    2.5714e+001    9.5238e-001    1.6190e+001    8.5714e+000    1.0476e+001
    2.5714e+001    9.5238e-001    1.6190e+001    1.0476e+001    1.0476e+001
    9.5238e-001    2.5714e+001    1.6190e+001    8.5714e+000    8.5714e+000
    9.5238e-001    2.5714e+001    1.6190e+001    1.0476e+001    8.5714e+000
    9.5238e-001    2.5714e+001    1.6190e+001    8.5714e+000    1.0476e+001
    9.5238e-001    2.5714e+001    1.6190e+001    1.0476e+001    1.0476e+001
    9.5238e-001    9.5238e-001    6.6667e+000    1.6190e+001    6.6667e+000
    9.5238e-001    9.5238e-001    1.0476e+001    1.2381e+001    1.0476e+001
    2.5714e+001    9.5238e-001    1.0476e+001    1.2381e+001    1.0476e+001
    9.5238e-001    2.5714e+001    1.0476e+001    1.2381e+001    1.0476e+001
    2.5714e+001    2.5714e+001    1.0476e+001    1.2381e+001    1.0476e+001
    2.5714e+001    9.5238e-001    1.2381e+001    1.2381e+001    1.0476e+001
    9.5238e-001    2.5714e+001    1.2381e+001    1.2381e+001    1.0476e+001
    2.5714e+001    2.5714e+001    1.0476e+001    1.0476e+001    1.2381e+001
    2.5714e+001    9.5238e-001    1.2381e+001    1.0476e+001    1.2381e+001
    9.5238e-001    2.5714e+001    1.2381e+001    1.0476e+001    1.2381e+001
    9.5238e-001    9.5238e-001    6.6667e+000    1.2381e+001    1.2381e+001
    9.5238e-001    9.5238e-001    8.5714e+000    1.2381e+001    1.2381e+001
    9.5238e-001    9.5238e-001    1.0476e+001    1.2381e+001    1.2381e+001
    2.5714e+001    2.5714e+001    1.0476e+001    1.2381e+001    1.2381e+001
    9.5238e-001    9.5238e-001    1.2381e+001    1.2381e+001    1.2381e+001
    9.5238e-001    9.5238e-001    1.4286e+001    1.2381e+001    1.2381e+001
    9.5238e-001    9.5238e-001    1.4286e+001    1.4286e+001    1.2381e+001
    9.5238e-001    9.5238e-001    1.4286e+001    1.2381e+001    1.4286e+001
    2.0000e+001    9.5238e-001    1.2381e+001    1.2381e+001    1.2381e+001
    2.1905e+001    9.5238e-001    1.2381e+001    1.2381e+001    1.2381e+001
    2.3810e+001    9.5238e-001    1.2381e+001    1.2381e+001    1.2381e+001
    2.5714e+001    9.5238e-001    1.2381e+001    1.2381e+001    1.2381e+001
    2.5714e+001    9.5238e-001    1.4286e+001    1.2381e+001    1.2381e+001
    2.5714e+001    9.5238e-001    1.2381e+001    1.4286e+001    1.2381e+001
    9.5238e-001    2.0000e+001    1.2381e+001    1.2381e+001    1.2381e+001
    9.5238e-001    2.1905e+001    1.2381e+001    1.2381e+001    1.2381e+001
    9.5238e-001    2.3810e+001    1.2381e+001    1.2381e+001    1.2381e+001
    9.5238e-001    2.5714e+001    1.2381e+001    1.2381e+001    1.2381e+001
    9.5238e-001    2.5714e+001    1.4286e+001    1.2381e+001    1.2381e+001
    9.5238e-001    2.5714e+001    1.2381e+001    1.4286e+001    1.2381e+001
    2.5714e+001    2.5714e+001    1.2381e+001    1.2381e+001    1.2381e+001
    2.5714e+001    2.5714e+001    1.4286e+001    1.2381e+001    1.2381e+001
    2.7619e+001    2.5714e+001    1.6190e+001    1.2381e+001    1.2381e+001
    2.5714e+001    2.7619e+001    1.6190e+001    1.2381e+001    1.2381e+001
    2.5714e+001    2.5714e+001    1.2381e+001    1.4286e+001    1.2381e+001
    2.5714e+001    2.5714e+001    1.4286e+001    1.4286e+001    1.2381e+001
    2.7619e+001    2.5714e+001    1.6190e+001    1.4286e+001    1.2381e+001
    2.5714e+001    2.7619e+001    1.6190e+001    1.4286e+001    1.2381e+001
    2.5714e+001    2.5714e+001    1.4286e+001    1.2381e+001    1.4286e+001
    2.5714e+001    2.5714e+001    1.4286e+001    1.4286e+001    1.4286e+001
    2.7619e+001    2.5714e+001    1.4286e+001    1.4286e+001    1.4286e+001
    2.5714e+001    2.7619e+001    1.4286e+001    1.4286e+001    1.4286e+001
    2.7619e+001    2.7619e+001    1.4286e+001    1.4286e+001    1.4286e+001
    2.7619e+001    2.5714e+001    1.6190e+001    1.4286e+001    1.4286e+001
    2.5714e+001    2.7619e+001    1.6190e+001    1.4286e+001    1.4286e+001
    2.7619e+001    2.7619e+001    1.4286e+001    1.6190e+001    1.4286e+001
    2.7619e+001    2.5714e+001    1.6190e+001    1.6190e+001    1.4286e+001
    2.5714e+001    2.7619e+001    1.6190e+001    1.6190e+001    1.4286e+001
    2.7619e+001    2.7619e+001    1.6190e+001    1.6190e+001    1.4286e+001
    2.7619e+001    2.7619e+001    1.4286e+001    1.4286e+001    1.6190e+001
    2.7619e+001    2.7619e+001    1.4286e+001    1.6190e+001    1.6190e+001
    2.7619e+001    2.5714e+001    1.6190e+001    1.6190e+001    1.6190e+001
    2.5714e+001    2.7619e+001    1.6190e+001    1.6190e+001    1.6190e+001
    2.7619e+001    2.7619e+001    1.6190e+001    1.6190e+001    1.6190e+001
    2.7619e+001    2.7619e+001    1.8095e+001    1.6190e+001    1.4286e+001
    2.7619e+001    2.7619e+001    1.8095e+001    1.4286e+001    1.6190e+001
    2.7619e+001    2.7619e+001    1.8095e+001    1.6190e+001    1.6190e+001
    2.7619e+001    2.7619e+001    1.8095e+001    1.8095e+001    1.6190e+001
    2.7619e+001    2.7619e+001    1.8095e+001    1.8095e+001    1.8095e+001
    2.7619e+001    2.7619e+001    1.8095e+001    1.8095e+001    2.0000e+001
    2.7619e+001    2.7619e+001    1.8095e+001    2.0000e+001    2.0000e+001
    2.7619e+001    2.7619e+001    2.0000e+001    2.0000e+001    2.0000e+001
    2.9524e+001    2.7619e+001    2.0000e+001    2.0000e+001    1.8095e+001
    2.9524e+001    2.7619e+001    2.0000e+001    2.0000e+001    2.0000e+001
    2.9524e+001    2.7619e+001    2.0000e+001    2.0000e+001    2.1905e+001
    2.7619e+001    2.9524e+001    2.0000e+001    2.0000e+001    1.8095e+001
    2.7619e+001    2.9524e+001    2.0000e+001    2.0000e+001    2.0000e+001
    2.7619e+001    2.9524e+001    2.0000e+001    2.0000e+001    2.1905e+001
    2.9524e+001    2.9524e+001    2.0000e+001    2.0000e+001    2.0000e+001
    2.9524e+001    2.9524e+001    2.1905e+001    2.0000e+001    2.0000e+001
    2.9524e+001    2.9524e+001    2.0000e+001    2.1905e+001    2.0000e+001
    2.9524e+001    2.9524e+001    2.0000e+001    2.0000e+001    2.1905e+001
    2.9524e+001    2.9524e+001    2.1905e+001    2.0000e+001    2.1905e+001
    2.9524e+001    2.9524e+001    2.0000e+001    2.1905e+001    2.1905e+001
    2.9524e+001    2.9524e+001    2.1905e+001    2.1905e+001    2.1905e+001
    2.9524e+001    2.9524e+001    2.3810e+001    2.1905e+001    2.1905e+001
    3.1429e+001    2.9524e+001    2.3810e+001    2.1905e+001    2.1905e+001
    2.9524e+001    3.1429e+001    2.3810e+001    2.1905e+001    2.1905e+001
    2.9524e+001    2.9524e+001    2.1905e+001    2.3810e+001    2.1905e+001
    2.9524e+001    2.9524e+001    2.3810e+001    2.3810e+001    2.1905e+001
    2.9524e+001    2.9524e+001    2.3810e+001    2.1905e+001    2.3810e+001
    3.1429e+001    2.9524e+001    2.3810e+001    2.0000e+001    2.5714e+001
    2.9524e+001    3.1429e+001    2.3810e+001    2.0000e+001    2.5714e+001
    2.9524e+001    2.9524e+001    2.3810e+001    2.3810e+001    2.3810e+001
    3.1429e+001    2.9524e+001    2.3810e+001    2.3810e+001    2.3810e+001
    2.9524e+001    3.1429e+001    2.3810e+001    2.3810e+001    2.3810e+001
    3.1429e+001    3.1429e+001    2.3810e+001    2.3810e+001    2.3810e+001
    3.1429e+001    3.1429e+001    2.5714e+001    2.3810e+001    2.3810e+001
    3.1429e+001    3.1429e+001    2.3810e+001    2.5714e+001    2.3810e+001
    3.1429e+001    3.1429e+001    2.5714e+001    2.3810e+001    2.5714e+001
    3.1429e+001    3.1429e+001    2.3810e+001    2.5714e+001    2.5714e+001
    3.1429e+001    3.1429e+001    2.5714e+001    2.5714e+001    2.5714e+001
    3.1429e+001    3.1429e+001    2.7619e+001    2.7619e+001    2.5714e+001
    3.1429e+001    3.1429e+001    2.5714e+001    2.5714e+001    2.7619e+001
    3.1429e+001    3.1429e+001    2.7619e+001    2.5714e+001    2.7619e+001
    3.1429e+001    3.1429e+001    2.7619e+001    2.7619e+001    2.7619e+001
    3.1429e+001    3.1429e+001    3.1429e+001    2.5714e+001    2.3810e+001
    3.1429e+001    3.1429e+001    3.1429e+001    2.3810e+001    2.5714e+001
    3.1429e+001    3.1429e+001    3.1429e+001    2.7619e+001    2.5714e+001
    3.1429e+001    3.1429e+001    3.1429e+001    2.5714e+001    2.7619e+001
    3.1429e+001    3.1429e+001    2.9524e+001    2.7619e+001    2.7619e+001
    3.1429e+001    3.1429e+001    3.1429e+001    3.3333e+001    2.5714e+001
    3.1429e+001    3.1429e+001    2.9524e+001    2.9524e+001    2.7619e+001
    3.1429e+001    3.1429e+001    3.1429e+001    2.9524e+001    2.7619e+001
    3.1429e+001    3.1429e+001    2.7619e+001    2.7619e+001    2.9524e+001
    3.1429e+001    3.1429e+001    2.9524e+001    2.9524e+001    2.9524e+001
    3.3333e+001    3.1429e+001    2.9524e+001    2.9524e+001    2.9524e+001
    3.1429e+001    3.3333e+001    2.9524e+001    2.9524e+001    2.9524e+001
    3.3333e+001    3.3333e+001    2.9524e+001    2.9524e+001    2.9524e+001
    3.3333e+001    3.1429e+001    2.9524e+001    3.1429e+001    2.9524e+001
    3.1429e+001    3.3333e+001    2.9524e+001    3.1429e+001    2.9524e+001
    3.3333e+001    3.3333e+001    3.1429e+001    3.1429e+001    2.9524e+001
    3.1429e+001    3.1429e+001    3.1429e+001    3.3333e+001    2.9524e+001
    3.3333e+001    3.3333e+001    3.1429e+001    3.3333e+001    2.9524e+001
    3.3333e+001    3.3333e+001    2.9524e+001    2.9524e+001    3.1429e+001
    3.3333e+001    3.3333e+001    3.1429e+001    2.9524e+001    3.1429e+001
    3.3333e+001    3.3333e+001    3.1429e+001    3.1429e+001    3.1429e+001
    3.3333e+001    3.3333e+001    3.3333e+001    3.3333e+001    3.1429e+001
    3.3333e+001    3.3333e+001    3.1429e+001    3.1429e+001    3.3333e+001
    3.3333e+001    3.3333e+001    3.3333e+001    3.1429e+001    3.3333e+001
    3.3333e+001    3.3333e+001    3.1429e+001    3.3333e+001    3.3333e+001
    3.3333e+001    3.3333e+001    3.3333e+001    3.3333e+001    3.3333e+001
    3.3333e+001    3.3333e+001    3.1429e+001    3.7143e+001    3.3333e+001
    3.3333e+001    3.3333e+001    3.3333e+001    3.7143e+001    3.3333e+001
    3.3333e+001    3.3333e+001    3.3333e+001    3.3333e+001    3.5238e+001
    3.3333e+001    3.3333e+001    3.3333e+001    3.3333e+001    3.7143e+001
    3.3333e+001    3.3333e+001    3.3333e+001    3.5238e+001    3.5238e+001
    3.3333e+001    3.3333e+001    3.1429e+001    3.7143e+001    3.7143e+001
    3.3333e+001    3.3333e+001    3.5238e+001    3.5238e+001    3.5238e+001
    3.3333e+001    3.3333e+001    3.5238e+001    3.7143e+001    3.5238e+001
    3.3333e+001    3.3333e+001    3.5238e+001    3.5238e+001    3.7143e+001
    3.3333e+001    3.3333e+001    3.5238e+001    3.7143e+001    3.7143e+001
    3.5238e+001    3.3333e+001    3.5238e+001    3.5238e+001    3.5238e+001
    3.3333e+001    3.5238e+001    3.5238e+001    3.5238e+001    3.5238e+001
    3.5238e+001    3.5238e+001    3.5238e+001    3.5238e+001    3.5238e+001
    3.5238e+001    3.5238e+001    3.7143e+001    3.5238e+001    3.5238e+001
    3.5238e+001    3.5238e+001    3.5238e+001    3.7143e+001    3.5238e+001
    3.5238e+001    3.5238e+001    3.7143e+001    3.5238e+001    3.7143e+001
    3.5238e+001    3.5238e+001    3.5238e+001    3.7143e+001    3.7143e+001
    3.5238e+001    3.5238e+001    3.7143e+001    3.7143e+001    3.7143e+001
    3.5238e+001    3.5238e+001    3.9048e+001    3.7143e+001    3.7143e+001
    3.7143e+001    3.7143e+001    3.9048e+001    3.7143e+001    3.7143e+001
    3.5238e+001    3.5238e+001    3.9048e+001    3.7143e+001    3.9048e+001
    3.7143e+001    3.7143e+001    3.9048e+001    3.7143e+001    3.9048e+001
    3.5238e+001    3.5238e+001    3.9048e+001    3.9048e+001    3.9048e+001
    3.7143e+001    3.5238e+001    3.9048e+001    3.9048e+001    3.9048e+001
    3.5238e+001    3.7143e+001    3.9048e+001    3.9048e+001    3.9048e+001
    3.7143e+001    3.7143e+001    3.9048e+001    3.9048e+001    3.9048e+001
    3.9048e+001    3.7143e+001    3.9048e+001    3.9048e+001    3.9048e+001
    3.7143e+001    3.9048e+001    3.9048e+001    3.9048e+001    3.9048e+001
    3.9048e+001    3.9048e+001    3.9048e+001    3.9048e+001    3.9048e+001
